camera_id,area_id
19,64
19,65
19,66
19,102
19,103
19,104
19,105
19,106
19,107
20,1439
20,1440
20,1441
20,1480
20,1481
20,1482
20,1521
20,1522
20,1523
20,1562
20,1563
20,1564
20,1603
20,1604
20,1605
20,1644
20,1645
20,1646
21,1559
21,1560
21,1561
21,1562
21,1563
21,1564
21,1600
21,1601
21,1602
21,1603
21,1604
21,1605
21,1641
21,1642
21,1643
21,1644
21,1645
21,1646
22,1436
22,1437
22,1438
22,1477
22,1478
22,1479
22,1518
22,1519
22,1520
22,1559
22,1560
22,1561
22,1600
22,1601
22,1602
22,1641
22,1642
22,1643
23,1436
23,1437
23,1438
23,1439
23,1440
23,1441
23,1477
23,1478
23,1479
23,1480
23,1481
23,1482
23,1518
23,1519
23,1520
23,1521
23,1522
23,1523
24,1258
24,1259
24,1260
24,1299
24,1300
24,1301
24,1340
24,1341
24,1342
24,1381
24,1382
24,1383
24,1422
24,1423
24,1424
24,1463
24,1464
24,1465
25,1378
25,1379
25,1380
25,1381
25,1382
25,1383
25,1419
25,1420
25,1421
25,1422
25,1423
25,1424
25,1460
25,1461
25,1462
25,1463
25,1464
25,1465
26,1255
26,1256
26,1257
26,1296
26,1297
26,1298
26,1337
26,1338
26,1339
26,1378
26,1379
26,1380
26,1419
26,1420
26,1421
26,1460
26,1461
26,1462
27,1255
27,1256
27,1257
27,1258
27,1259
27,1260
27,1296
27,1297
27,1298
27,1299
27,1300
27,1301
27,1337
27,1338
27,1339
27,1340
27,1341
27,1342
28,5
28,6
28,7
28,46
28,47
28,48
28,87
28,88
28,89
28,128
28,129
28,130
28,169
28,170
28,171
29,84
29,85
29,86
29,87
29,88
29,89
29,125
29,126
29,127
29,128
29,129
29,130
29,166
29,167
29,168
29,169
29,170
29,171
30,2
30,3
30,4
30,43
30,44
30,45
30,84
30,85
30,86
30,125
30,126
30,127
30,166
30,167
30,168
31,2
31,3
31,4
31,5
31,6
31,7
31,43
31,44
31,45
31,46
31,47
31,48
32,1417
32,1418
32,1419
32,1458
32,1459
32,1460
32,1499
32,1500
32,1501
32,1540
32,1541
32,1542
32,1581
32,1582
32,1583
32,1622
32,1623
32,1624
33,1537
33,1538
33,1539
33,1540
33,1541
33,1542
33,1578
33,1579
33,1580
33,1581
33,1582
33,1583
33,1619
33,1620
33,1621
33,1622
33,1623
33,1624
34,1414
34,1415
34,1416
34,1455
34,1456
34,1457
34,1496
34,1497
34,1498
34,1537
34,1538
34,1539
34,1578
34,1579
34,1580
34,1619
34,1620
34,1621
35,1414
35,1415
35,1416
35,1417
35,1418
35,1419
35,1455
35,1456
35,1457
35,1458
35,1459
35,1460
35,1496
35,1497
35,1498
35,1499
35,1500
35,1501
36,399
36,400
36,401
36,440
36,441
36,442
36,481
36,482
36,483
36,522
36,523
36,524
36,563
36,564
36,565
36,604
36,605
36,606
37,519
37,520
37,521
37,522
37,523
37,524
37,560
37,561
37,562
37,563
37,564
37,565
37,601
37,602
37,603
37,604
37,605
37,606
38,396
38,397
38,398
38,437
38,438
38,439
38,478
38,479
38,480
38,519
38,520
38,521
38,560
38,561
38,562
38,601
38,602
38,603
39,396
39,397
39,398
39,399
39,400
39,401
39,437
39,438
39,439
39,440
39,441
39,442
39,478
39,479
39,480
39,481
39,482
39,483
40,134
40,135
40,136
40,175
40,176
40,177
40,216
40,217
40,218
40,257
40,258
40,259
40,298
40,299
40,300
40,339
40,340
40,341
41,254
41,255
41,256
41,257
41,258
41,259
41,295
41,296
41,297
41,298
41,299
41,300
41,336
41,337
41,338
41,339
41,340
41,341
42,131
42,132
42,133
42,172
42,173
42,174
42,213
42,214
42,215
42,254
42,255
42,256
42,295
42,296
42,297
42,336
42,337
42,338
43,131
43,132
43,133
43,134
43,135
43,136
43,172
43,173
43,174
43,175
43,176
43,177
43,213
43,214
43,215
43,216
43,217
43,218
44,1325
44,1326
44,1327
44,1366
44,1367
44,1368
44,1407
44,1408
44,1409
44,1448
44,1449
44,1450
44,1489
44,1490
44,1491
44,1530
44,1531
44,1532
45,1445
45,1446
45,1447
45,1448
45,1449
45,1450
45,1486
45,1487
45,1488
45,1489
45,1490
45,1491
45,1527
45,1528
45,1529
45,1530
45,1531
45,1532
46,1322
46,1323
46,1324
46,1363
46,1364
46,1365
46,1404
46,1405
46,1406
46,1445
46,1446
46,1447
46,1486
46,1487
46,1488
46,1527
46,1528
46,1529
47,1322
47,1323
47,1324
47,1325
47,1326
47,1327
47,1363
47,1364
47,1365
47,1366
47,1367
47,1368
47,1404
47,1405
47,1406
47,1407
47,1408
47,1409
48,442
48,443
48,444
48,483
48,484
48,485
48,524
48,525
48,526
48,565
48,566
48,567
48,606
48,607
48,608
48,647
48,648
48,649
49,562
49,563
49,564
49,565
49,566
49,567
49,603
49,604
49,605
49,606
49,607
49,608
49,644
49,645
49,646
49,647
49,648
49,649
50,439
50,440
50,441
50,480
50,481
50,482
50,521
50,522
50,523
50,562
50,563
50,564
50,603
50,604
50,605
50,644
50,645
50,646
51,439
51,440
51,441
51,442
51,443
51,444
51,480
51,481
51,482
51,483
51,484
51,485
51,521
51,522
51,523
51,524
51,525
51,526
52,539
52,540
52,541
52,580
52,581
52,582
52,621
52,622
52,623
52,662
52,663
52,664
52,703
52,704
52,705
52,744
52,745
52,746
53,659
53,660
53,661
53,662
53,663
53,664
53,700
53,701
53,702
53,703
53,704
53,705
53,741
53,742
53,743
53,744
53,745
53,746
54,536
54,537
54,538
54,577
54,578
54,579
54,618
54,619
54,620
54,659
54,660
54,661
54,700
54,701
54,702
54,741
54,742
54,743
55,536
55,537
55,538
55,539
55,540
55,541
55,577
55,578
55,579
55,580
55,581
55,582
55,618
55,619
55,620
55,621
55,622
55,623
56,1058
56,1059
56,1060
56,1099
56,1100
56,1101
56,1140
56,1141
56,1142
56,1181
56,1182
56,1183
56,1222
56,1223
56,1224
56,1263
56,1264
56,1265
57,1178
57,1179
57,1180
57,1181
57,1182
57,1183
57,1219
57,1220
57,1221
57,1222
57,1223
57,1224
57,1260
57,1261
57,1262
57,1263
57,1264
57,1265
58,1055
58,1056
58,1057
58,1096
58,1097
58,1098
58,1137
58,1138
58,1139
58,1178
58,1179
58,1180
58,1219
58,1220
58,1221
58,1260
58,1261
58,1262
59,1055
59,1056
59,1057
59,1058
59,1059
59,1060
59,1096
59,1097
59,1098
59,1099
59,1100
59,1101
59,1137
59,1138
59,1139
59,1140
59,1141
59,1142
60,707
60,708
60,709
60,748
60,749
60,750
60,789
60,790
60,791
60,830
60,831
60,832
60,871
60,872
60,873
60,912
60,913
60,914
61,827
61,828
61,829
61,830
61,831
61,832
61,868
61,869
61,870
61,871
61,872
61,873
61,909
61,910
61,911
61,912
61,913
61,914
62,704
62,705
62,706
62,745
62,746
62,747
62,786
62,787
62,788
62,827
62,828
62,829
62,868
62,869
62,870
62,909
62,910
62,911
63,704
63,705
63,706
63,707
63,708
63,709
63,745
63,746
63,747
63,748
63,749
63,750
63,786
63,787
63,788
63,789
63,790
63,791
64,1205
64,1206
64,1207
64,1246
64,1247
64,1248
64,1287
64,1288
64,1289
64,1328
64,1329
64,1330
64,1369
64,1370
64,1371
64,1410
64,1411
64,1412
65,1325
65,1326
65,1327
65,1328
65,1329
65,1330
65,1366
65,1367
65,1368
65,1369
65,1370
65,1371
65,1407
65,1408
65,1409
65,1410
65,1411
65,1412
66,1202
66,1203
66,1204
66,1243
66,1244
66,1245
66,1284
66,1285
66,1286
66,1325
66,1326
66,1327
66,1366
66,1367
66,1368
66,1407
66,1408
66,1409
67,1202
67,1203
67,1204
67,1205
67,1206
67,1207
67,1243
67,1244
67,1245
67,1246
67,1247
67,1248
67,1284
67,1285
67,1286
67,1287
67,1288
67,1289
68,318
68,319
68,320
68,359
68,360
68,361
68,400
68,401
68,402
68,441
68,442
68,443
68,482
68,483
68,484
68,523
68,524
68,525
69,438
69,439
69,440
69,441
69,442
69,443
69,479
69,480
69,481
69,482
69,483
69,484
69,520
69,521
69,522
69,523
69,524
69,525
70,315
70,316
70,317
70,356
70,357
70,358
70,397
70,398
70,399
70,438
70,439
70,440
70,479
70,480
70,481
70,520
70,521
70,522
71,315
71,316
71,317
71,318
71,319
71,320
71,356
71,357
71,358
71,359
71,360
71,361
71,397
71,398
71,399
71,400
71,401
71,402
72,1219
72,1220
72,1221
72,1260
72,1261
72,1262
72,1301
72,1302
72,1303
72,1342
72,1343
72,1344
72,1383
72,1384
72,1385
72,1424
72,1425
72,1426
73,1339
73,1340
73,1341
73,1342
73,1343
73,1344
73,1380
73,1381
73,1382
73,1383
73,1384
73,1385
73,1421
73,1422
73,1423
73,1424
73,1425
73,1426
74,1216
74,1217
74,1218
74,1257
74,1258
74,1259
74,1298
74,1299
74,1300
74,1339
74,1340
74,1341
74,1380
74,1381
74,1382
74,1421
74,1422
74,1423
75,1216
75,1217
75,1218
75,1219
75,1220
75,1221
75,1257
75,1258
75,1259
75,1260
75,1261
75,1262
75,1298
75,1299
75,1300
75,1301
75,1302
75,1303
76,1054
76,1055
76,1056
76,1095
76,1096
76,1097
76,1136
76,1137
76,1138
76,1177
76,1178
76,1179
76,1218
76,1219
76,1220
76,1259
76,1260
76,1261
77,1174
77,1175
77,1176
77,1177
77,1178
77,1179
77,1215
77,1216
77,1217
77,1218
77,1219
77,1220
77,1256
77,1257
77,1258
77,1259
77,1260
77,1261
78,1051
78,1052
78,1053
78,1092
78,1093
78,1094
78,1133
78,1134
78,1135
78,1174
78,1175
78,1176
78,1215
78,1216
78,1217
78,1256
78,1257
78,1258
79,1051
79,1052
79,1053
79,1054
79,1055
79,1056
79,1092
79,1093
79,1094
79,1095
79,1096
79,1097
79,1133
79,1134
79,1135
79,1136
79,1137
79,1138
80,1102
80,1103
80,1104
80,1143
80,1144
80,1145
80,1184
80,1185
80,1186
80,1225
80,1226
80,1227
80,1266
80,1267
80,1268
80,1307
80,1308
80,1309
81,1222
81,1223
81,1224
81,1225
81,1226
81,1227
81,1263
81,1264
81,1265
81,1266
81,1267
81,1268
81,1304
81,1305
81,1306
81,1307
81,1308
81,1309
82,1099
82,1100
82,1101
82,1140
82,1141
82,1142
82,1181
82,1182
82,1183
82,1222
82,1223
82,1224
82,1263
82,1264
82,1265
82,1304
82,1305
82,1306
83,1099
83,1100
83,1101
83,1102
83,1103
83,1104
83,1140
83,1141
83,1142
83,1143
83,1144
83,1145
83,1181
83,1182
83,1183
83,1184
83,1185
83,1186
84,142
84,143
84,144
84,183
84,184
84,185
84,224
84,225
84,226
84,265
84,266
84,267
84,306
84,307
84,308
84,347
84,348
84,349
85,262
85,263
85,264
85,265
85,266
85,267
85,303
85,304
85,305
85,306
85,307
85,308
85,344
85,345
85,346
85,347
85,348
85,349
86,139
86,140
86,141
86,180
86,181
86,182
86,221
86,222
86,223
86,262
86,263
86,264
86,303
86,304
86,305
86,344
86,345
86,346
87,139
87,140
87,141
87,142
87,143
87,144
87,180
87,181
87,182
87,183
87,184
87,185
87,221
87,222
87,223
87,224
87,225
87,226
88,513
88,514
88,515
88,554
88,555
88,556
88,595
88,596
88,597
88,636
88,637
88,638
88,677
88,678
88,679
88,718
88,719
88,720
89,633
89,634
89,635
89,636
89,637
89,638
89,674
89,675
89,676
89,677
89,678
89,679
89,715
89,716
89,717
89,718
89,719
89,720
90,510
90,511
90,512
90,551
90,552
90,553
90,592
90,593
90,594
90,633
90,634
90,635
90,674
90,675
90,676
90,715
90,716
90,717
91,510
91,511
91,512
91,513
91,514
91,515
91,551
91,552
91,553
91,554
91,555
91,556
91,592
91,593
91,594
91,595
91,596
91,597
92,1262
92,1263
92,1264
92,1303
92,1304
92,1305
92,1344
92,1345
92,1346
92,1385
92,1386
92,1387
92,1426
92,1427
92,1428
92,1467
92,1468
92,1469
93,1382
93,1383
93,1384
93,1385
93,1386
93,1387
93,1423
93,1424
93,1425
93,1426
93,1427
93,1428
93,1464
93,1465
93,1466
93,1467
93,1468
93,1469
94,1259
94,1260
94,1261
94,1300
94,1301
94,1302
94,1341
94,1342
94,1343
94,1382
94,1383
94,1384
94,1423
94,1424
94,1425
94,1464
94,1465
94,1466
95,1259
95,1260
95,1261
95,1262
95,1263
95,1264
95,1300
95,1301
95,1302
95,1303
95,1304
95,1305
95,1341
95,1342
95,1343
95,1344
95,1345
95,1346
96,409
96,450
96,491
96,532
96,573
96,614
97,529
97,530
97,531
97,532
97,570
97,571
97,572
97,573
97,611
97,612
97,613
97,614
98,406
98,407
98,408
98,447
98,448
98,449
98,488
98,489
98,490
98,529
98,530
98,531
98,570
98,571
98,572
98,611
98,612
98,613
99,406
99,407
99,408
99,409
99,447
99,448
99,449
99,450
99,488
99,489
99,490
99,491
100,1109
100,1110
100,1111
100,1150
100,1151
100,1152
100,1191
100,1192
100,1193
100,1232
100,1233
100,1234
100,1273
100,1274
100,1275
100,1314
100,1315
100,1316
101,1230
101,1231
101,1232
101,1233
101,1234
101,1271
101,1272
101,1273
101,1274
101,1275
101,1312
101,1313
101,1314
101,1315
101,1316
102,1107
102,1108
102,1148
102,1149
102,1189
102,1190
102,1230
102,1231
102,1271
102,1272
102,1312
102,1313
103,1107
103,1108
103,1109
103,1110
103,1111
103,1148
103,1149
103,1150
103,1151
103,1152
103,1189
103,1190
103,1191
103,1192
103,1193
104,700
104,701
104,702
104,741
104,742
104,743
104,782
104,783
104,784
104,823
104,824
104,825
104,864
104,865
104,866
104,905
104,906
104,907
105,820
105,821
105,822
105,823
105,824
105,825
105,861
105,862
105,863
105,864
105,865
105,866
105,902
105,903
105,904
105,905
105,906
105,907
106,697
106,698
106,699
106,738
106,739
106,740
106,779
106,780
106,781
106,820
106,821
106,822
106,861
106,862
106,863
106,902
106,903
106,904
107,697
107,698
107,699
107,700
107,701
107,702
107,738
107,739
107,740
107,741
107,742
107,743
107,779
107,780
107,781
107,782
107,783
107,784
108,424
108,425
108,426
108,465
108,466
108,467
108,506
108,507
108,508
108,547
108,548
108,549
108,588
108,589
108,590
108,629
108,630
108,631
109,544
109,545
109,546
109,547
109,548
109,549
109,585
109,586
109,587
109,588
109,589
109,590
109,626
109,627
109,628
109,629
109,630
109,631
110,421
110,422
110,423
110,462
110,463
110,464
110,503
110,504
110,505
110,544
110,545
110,546
110,585
110,586
110,587
110,626
110,627
110,628
111,421
111,422
111,423
111,424
111,425
111,426
111,462
111,463
111,464
111,465
111,466
111,467
111,503
111,504
111,505
111,506
111,507
111,508
112,177
112,178
112,179
112,218
112,219
112,220
112,259
112,260
112,261
112,300
112,301
112,302
112,341
112,342
112,343
112,382
112,383
112,384
113,297
113,298
113,299
113,300
113,301
113,302
113,338
113,339
113,340
113,341
113,342
113,343
113,379
113,380
113,381
113,382
113,383
113,384
114,174
114,175
114,176
114,215
114,216
114,217
114,256
114,257
114,258
114,297
114,298
114,299
114,338
114,339
114,340
114,379
114,380
114,381
115,174
115,175
115,176
115,177
115,178
115,179
115,215
115,216
115,217
115,218
115,219
115,220
115,256
115,257
115,258
115,259
115,260
115,261
116,1328
116,1329
116,1330
116,1369
116,1370
116,1371
116,1410
116,1411
116,1412
116,1451
116,1452
116,1453
116,1492
116,1493
116,1494
116,1533
116,1534
116,1535
117,1448
117,1449
117,1450
117,1451
117,1452
117,1453
117,1489
117,1490
117,1491
117,1492
117,1493
117,1494
117,1530
117,1531
117,1532
117,1533
117,1534
117,1535
118,1325
118,1326
118,1327
118,1366
118,1367
118,1368
118,1407
118,1408
118,1409
118,1448
118,1449
118,1450
118,1489
118,1490
118,1491
118,1530
118,1531
118,1532
119,1325
119,1326
119,1327
119,1328
119,1329
119,1330
119,1366
119,1367
119,1368
119,1369
119,1370
119,1371
119,1407
119,1408
119,1409
119,1410
119,1411
119,1412
120,116
120,117
120,118
120,157
120,158
120,159
120,198
120,199
120,200
120,239
120,240
120,241
120,280
120,281
120,282
120,321
120,322
120,323
121,236
121,237
121,238
121,239
121,240
121,241
121,277
121,278
121,279
121,280
121,281
121,282
121,318
121,319
121,320
121,321
121,322
121,323
122,113
122,114
122,115
122,154
122,155
122,156
122,195
122,196
122,197
122,236
122,237
122,238
122,277
122,278
122,279
122,318
122,319
122,320
123,113
123,114
123,115
123,116
123,117
123,118
123,154
123,155
123,156
123,157
123,158
123,159
123,195
123,196
123,197
123,198
123,199
123,200
124,1381
124,1382
124,1383
124,1422
124,1423
124,1424
124,1463
124,1464
124,1465
124,1504
124,1505
124,1506
124,1545
124,1546
124,1547
124,1586
124,1587
124,1588
125,1501
125,1502
125,1503
125,1504
125,1505
125,1506
125,1542
125,1543
125,1544
125,1545
125,1546
125,1547
125,1583
125,1584
125,1585
125,1586
125,1587
125,1588
126,1378
126,1379
126,1380
126,1419
126,1420
126,1421
126,1460
126,1461
126,1462
126,1501
126,1502
126,1503
126,1542
126,1543
126,1544
126,1583
126,1584
126,1585
127,1378
127,1379
127,1380
127,1381
127,1382
127,1383
127,1419
127,1420
127,1421
127,1422
127,1423
127,1424
127,1460
127,1461
127,1462
127,1463
127,1464
127,1465
128,734
128,735
128,736
128,775
128,776
128,777
128,816
128,817
128,818
128,857
128,858
128,859
128,898
128,899
128,900
128,939
128,940
128,941
129,854
129,855
129,856
129,857
129,858
129,859
129,895
129,896
129,897
129,898
129,899
129,900
129,936
129,937
129,938
129,939
129,940
129,941
130,731
130,732
130,733
130,772
130,773
130,774
130,813
130,814
130,815
130,854
130,855
130,856
130,895
130,896
130,897
130,936
130,937
130,938
131,731
131,732
131,733
131,734
131,735
131,736
131,772
131,773
131,774
131,775
131,776
131,777
131,813
131,814
131,815
131,816
131,817
131,818
132,1483
132,1484
132,1485
132,1524
132,1525
132,1526
132,1565
132,1566
132,1567
132,1606
132,1607
132,1608
132,1647
132,1648
132,1649
132,1688
132,1689
132,1690
133,1603
133,1604
133,1605
133,1606
133,1607
133,1608
133,1644
133,1645
133,1646
133,1647
133,1648
133,1649
133,1685
133,1686
133,1687
133,1688
133,1689
133,1690
134,1480
134,1481
134,1482
134,1521
134,1522
134,1523
134,1562
134,1563
134,1564
134,1603
134,1604
134,1605
134,1644
134,1645
134,1646
134,1685
134,1686
134,1687
135,1480
135,1481
135,1482
135,1483
135,1484
135,1485
135,1521
135,1522
135,1523
135,1524
135,1525
135,1526
135,1562
135,1563
135,1564
135,1565
135,1566
135,1567
136,1043
136,1044
136,1045
136,1084
136,1085
136,1086
136,1125
136,1126
136,1127
136,1166
136,1167
136,1168
136,1207
136,1208
136,1209
136,1248
136,1249
136,1250
137,1163
137,1164
137,1165
137,1166
137,1167
137,1168
137,1204
137,1205
137,1206
137,1207
137,1208
137,1209
137,1245
137,1246
137,1247
137,1248
137,1249
137,1250
138,1040
138,1041
138,1042
138,1081
138,1082
138,1083
138,1122
138,1123
138,1124
138,1163
138,1164
138,1165
138,1204
138,1205
138,1206
138,1245
138,1246
138,1247
139,1040
139,1041
139,1042
139,1043
139,1044
139,1045
139,1081
139,1082
139,1083
139,1084
139,1085
139,1086
139,1122
139,1123
139,1124
139,1125
139,1126
139,1127
140,597
140,598
140,599
140,638
140,639
140,640
140,679
140,680
140,681
140,720
140,721
140,722
140,761
140,762
140,763
140,802
140,803
140,804
141,717
141,718
141,719
141,720
141,721
141,722
141,758
141,759
141,760
141,761
141,762
141,763
141,799
141,800
141,801
141,802
141,803
141,804
142,594
142,595
142,596
142,635
142,636
142,637
142,676
142,677
142,678
142,717
142,718
142,719
142,758
142,759
142,760
142,799
142,800
142,801
143,594
143,595
143,596
143,597
143,598
143,599
143,635
143,636
143,637
143,638
143,639
143,640
143,676
143,677
143,678
143,679
143,680
143,681
144,396
144,397
144,398
144,437
144,438
144,439
144,478
144,479
144,480
144,519
144,520
144,521
144,560
144,561
144,562
144,601
144,602
144,603
145,516
145,517
145,518
145,519
145,520
145,521
145,557
145,558
145,559
145,560
145,561
145,562
145,598
145,599
145,600
145,601
145,602
145,603
146,393
146,394
146,395
146,434
146,435
146,436
146,475
146,476
146,477
146,516
146,517
146,518
146,557
146,558
146,559
146,598
146,599
146,600
147,393
147,394
147,395
147,396
147,397
147,398
147,434
147,435
147,436
147,437
147,438
147,439
147,475
147,476
147,477
147,478
147,479
147,480
148,1607
148,1608
148,1609
148,1648
148,1649
148,1650
148,1689
148,1690
148,1691
148,1730
148,1731
148,1732
149,1727
149,1728
149,1729
149,1730
149,1731
149,1732
150,1604
150,1605
150,1606
150,1645
150,1646
150,1647
150,1686
150,1687
150,1688
150,1727
150,1728
150,1729
151,1604
151,1605
151,1606
151,1607
151,1608
151,1609
151,1645
151,1646
151,1647
151,1648
151,1649
151,1650
151,1686
151,1687
151,1688
151,1689
151,1690
151,1691
152,1347
152,1348
152,1349
152,1388
152,1389
152,1390
152,1429
152,1430
152,1431
152,1470
152,1471
152,1472
152,1511
152,1512
152,1513
152,1552
152,1553
152,1554
153,1467
153,1468
153,1469
153,1470
153,1471
153,1472
153,1508
153,1509
153,1510
153,1511
153,1512
153,1513
153,1549
153,1550
153,1551
153,1552
153,1553
153,1554
154,1344
154,1345
154,1346
154,1385
154,1386
154,1387
154,1426
154,1427
154,1428
154,1467
154,1468
154,1469
154,1508
154,1509
154,1510
154,1549
154,1550
154,1551
155,1344
155,1345
155,1346
155,1347
155,1348
155,1349
155,1385
155,1386
155,1387
155,1388
155,1389
155,1390
155,1426
155,1427
155,1428
155,1429
155,1430
155,1431
156,1470
156,1471
156,1472
156,1511
156,1512
156,1513
156,1552
156,1553
156,1554
156,1593
156,1594
156,1595
156,1634
156,1635
156,1636
156,1675
156,1676
156,1677
157,1590
157,1591
157,1592
157,1593
157,1594
157,1595
157,1631
157,1632
157,1633
157,1634
157,1635
157,1636
157,1672
157,1673
157,1674
157,1675
157,1676
157,1677
158,1467
158,1468
158,1469
158,1508
158,1509
158,1510
158,1549
158,1550
158,1551
158,1590
158,1591
158,1592
158,1631
158,1632
158,1633
158,1672
158,1673
158,1674
159,1467
159,1468
159,1469
159,1470
159,1471
159,1472
159,1508
159,1509
159,1510
159,1511
159,1512
159,1513
159,1549
159,1550
159,1551
159,1552
159,1553
159,1554
